date,geography,geography code,Welsh writing ability: Total: All usual residents aged 3 years and over,Welsh writing ability: Cannot write Welsh,Welsh writing ability: Can write Welsh
2021,W00007872,W00007872,274,263,11
2021,W00007873,W00007873,273,246,27
2021,W00007874,W00007874,250,238,12
2021,W00007875,W00007875,232,228,4
2021,W00007876,W00007876,312,294,18
2021,W00007877,W00007877,312,283,29
2021,W00007878,W00007878,306,289,17
2021,W00007879,W00007879,391,360,31
2021,W00007880,W00007880,123,116,7
2021,W00007881,W00007881,286,266,20
2021,W00007882,W00007882,269,252,17
2021,W00007883,W00007883,300,272,28
2021,W00007884,W00007884,357,330,27
2021,W00007885,W00007885,243,237,6
2021,W00007886,W00007886,230,223,7
2021,W00007887,W00007887,281,259,22
2021,W00007888,W00007888,184,180,4
2021,W00007889,W00007889,270,250,20
2021,W00007890,W00007890,256,241,15
2021,W00007891,W00007891,262,245,17
2021,W00007892,W00007892,237,226,11
2021,W00007893,W00007893,252,238,14
2021,W00007894,W00007894,279,263,16
2021,W00007895,W00007895,465,444,21
2021,W00007896,W00007896,202,190,12
2021,W00007897,W00007897,244,221,23
2021,W00007898,W00007898,292,267,25
2021,W00007899,W00007899,275,266,9
2021,W00007900,W00007900,294,279,15
2021,W00007901,W00007901,242,236,6
2021,W00007902,W00007902,261,252,9
2021,W00007903,W00007903,325,292,33
2021,W00007904,W00007904,291,279,12
2021,W00007905,W00007905,300,264,36
2021,W00007906,W00007906,281,259,22
2021,W00007907,W00007907,292,269,23
2021,W00007908,W00007908,259,250,9
2021,W00007909,W00007909,288,259,29
2021,W00007910,W00007910,277,261,16
2021,W00007911,W00007911,229,217,12
2021,W00007912,W00007912,319,300,19
2021,W00007913,W00007913,314,302,12
2021,W00007914,W00007914,272,260,12
2021,W00007915,W00007915,262,234,28
2021,W00007916,W00007916,274,251,23
2021,W00007918,W00007918,281,252,29
2021,W00007919,W00007919,245,228,17
2021,W00007920,W00007920,247,226,21
2021,W00007921,W00007921,237,225,12
2021,W00007922,W00007922,334,315,19
2021,W00007923,W00007923,248,229,19
2021,W00007924,W00007924,243,230,13
2021,W00007925,W00007925,255,236,19
2021,W00007926,W00007926,281,260,21
2021,W00007927,W00007927,282,259,23
2021,W00007928,W00007928,289,279,10
2021,W00007929,W00007929,186,168,18
2021,W00007930,W00007930,304,286,18
2021,W00007931,W00007931,209,192,17
2021,W00007932,W00007932,248,241,7
2021,W00007933,W00007933,289,265,24
2021,W00007934,W00007934,278,255,23
2021,W00007935,W00007935,403,367,36
2021,W00007936,W00007936,265,246,19
2021,W00007937,W00007937,256,228,28
2021,W00007938,W00007938,299,280,19
2021,W00007939,W00007939,251,234,17
2021,W00007940,W00007940,195,185,10
2021,W00007941,W00007941,303,285,18
2021,W00007942,W00007942,252,231,21
2021,W00007943,W00007943,253,230,23
2021,W00007944,W00007944,293,261,32
2021,W00007945,W00007945,267,247,20
2021,W00007946,W00007946,257,244,13
2021,W00007948,W00007948,312,286,26
2021,W00007949,W00007949,271,251,20
2021,W00007950,W00007950,268,252,16
2021,W00007951,W00007951,307,283,24
2021,W00007952,W00007952,260,238,22
2021,W00007953,W00007953,274,252,22
2021,W00007954,W00007954,322,296,26
2021,W00007955,W00007955,264,253,11
2021,W00007956,W00007956,299,283,16
2021,W00007957,W00007957,317,291,26
2021,W00007958,W00007958,304,282,22
2021,W00007959,W00007959,305,286,19
2021,W00007960,W00007960,316,300,16
2021,W00007961,W00007961,375,349,26
2021,W00007962,W00007962,327,310,17
2021,W00007963,W00007963,525,482,43
2021,W00007964,W00007964,249,240,9
2021,W00007965,W00007965,294,279,15
2021,W00007966,W00007966,270,245,25
2021,W00007967,W00007967,308,287,21
2021,W00007969,W00007969,296,260,36
2021,W00007970,W00007970,255,234,21
2021,W00007971,W00007971,206,194,12
2021,W00007972,W00007972,270,244,26
2021,W00007973,W00007973,281,256,25
2021,W00007974,W00007974,194,184,10
2021,W00007975,W00007975,274,249,25
2021,W00007976,W00007976,205,193,12
2021,W00007977,W00007977,279,267,12
2021,W00007978,W00007978,184,175,9
2021,W00007979,W00007979,343,324,19
2021,W00007980,W00007980,243,226,17
2021,W00007981,W00007981,258,241,17
2021,W00007982,W00007982,248,236,12
2021,W00007983,W00007983,267,248,19
2021,W00007984,W00007984,251,238,13
2021,W00007985,W00007985,326,301,25
2021,W00007986,W00007986,252,243,9
2021,W00007987,W00007987,287,276,11
2021,W00007988,W00007988,269,245,24
2021,W00007989,W00007989,276,252,24
2021,W00007990,W00007990,288,264,24
2021,W00007991,W00007991,291,270,21
2021,W00007992,W00007992,282,278,4
2021,W00007993,W00007993,261,241,20
2021,W00007994,W00007994,231,215,16
2021,W00007995,W00007995,303,286,17
2021,W00007996,W00007996,317,287,30
2021,W00007997,W00007997,266,247,19
2021,W00007998,W00007998,229,216,13
2021,W00007999,W00007999,257,246,11
2021,W00008000,W00008000,265,244,21
2021,W00008001,W00008001,351,313,38
2021,W00008002,W00008002,363,340,23
2021,W00008003,W00008003,243,232,11
2021,W00008004,W00008004,234,225,9
2021,W00008005,W00008005,281,261,20
2021,W00008006,W00008006,280,260,20
2021,W00008007,W00008007,324,290,34
2021,W00008008,W00008008,266,252,14
2021,W00008009,W00008009,246,233,13
2021,W00008011,W00008011,315,287,28
2021,W00008012,W00008012,422,385,37
2021,W00008013,W00008013,322,290,32
2021,W00008014,W00008014,112,110,2
2021,W00008015,W00008015,138,134,4
2021,W00008016,W00008016,129,118,11
2021,W00008017,W00008017,279,269,10
2021,W00008018,W00008018,268,247,21
2021,W00008019,W00008019,268,251,17
2021,W00008020,W00008020,306,285,21
2021,W00008021,W00008021,312,284,28
2021,W00008022,W00008022,288,269,19
2021,W00008023,W00008023,290,277,13
2021,W00008024,W00008024,248,228,20
2021,W00008025,W00008025,287,270,17
2021,W00008026,W00008026,312,289,23
2021,W00008027,W00008027,173,168,5
2021,W00008028,W00008028,294,265,29
2021,W00008029,W00008029,346,325,21
2021,W00008030,W00008030,202,185,17
2021,W00008031,W00008031,255,238,17
2021,W00008032,W00008032,331,314,17
2021,W00008033,W00008033,247,240,7
2021,W00008034,W00008034,245,228,17
2021,W00008035,W00008035,232,214,18
2021,W00008036,W00008036,423,384,39
2021,W00008037,W00008037,302,283,19
2021,W00008038,W00008038,245,224,21
2021,W00008039,W00008039,161,150,11
2021,W00008040,W00008040,359,336,23
2021,W00008041,W00008041,251,237,14
2021,W00008042,W00008042,284,260,24
2021,W00008043,W00008043,336,304,32
2021,W00008044,W00008044,291,274,17
2021,W00008045,W00008045,315,289,26
2021,W00008046,W00008046,293,273,20
2021,W00008047,W00008047,405,374,31
2021,W00008049,W00008049,365,338,27
2021,W00008050,W00008050,191,182,9
2021,W00008051,W00008051,288,262,26
2021,W00008052,W00008052,287,252,35
2021,W00008053,W00008053,268,255,13
2021,W00008055,W00008055,284,256,28
2021,W00008056,W00008056,208,185,23
2021,W00008057,W00008057,357,324,33
2021,W00008058,W00008058,246,232,14
2021,W00008059,W00008059,402,371,31
2021,W00008060,W00008060,272,244,28
2021,W00008061,W00008061,256,244,12
2021,W00008062,W00008062,290,262,28
2021,W00008063,W00008063,270,234,36
2021,W00008064,W00008064,274,251,23
2021,W00008065,W00008065,341,314,27
2021,W00008066,W00008066,299,276,23
2021,W00008067,W00008067,309,285,24
2021,W00008068,W00008068,101,97,4
2021,W00008069,W00008069,247,226,21
2021,W00008070,W00008070,316,291,25
2021,W00008071,W00008071,231,207,24
2021,W00008072,W00008072,289,277,12
2021,W00008073,W00008073,242,220,22
2021,W00008074,W00008074,248,235,13
2021,W00008075,W00008075,296,273,23
2021,W00008076,W00008076,323,292,31
2021,W00008077,W00008077,293,270,23
2021,W00008078,W00008078,281,257,24
2021,W00008079,W00008079,384,349,35
2021,W00008080,W00008080,472,440,32
2021,W00008081,W00008081,307,277,30
2021,W00008082,W00008082,315,291,24
2021,W00008083,W00008083,344,320,24
2021,W00008084,W00008084,407,386,21
2021,W00008085,W00008085,251,231,20
2021,W00008086,W00008086,297,273,24
2021,W00008087,W00008087,285,264,21
2021,W00008088,W00008088,299,279,20
2021,W00008089,W00008089,273,254,19
2021,W00008090,W00008090,324,298,26
2021,W00008091,W00008091,315,301,14
2021,W00008092,W00008092,328,309,19
2021,W00008093,W00008093,206,198,8
2021,W00008094,W00008094,310,277,33
2021,W00008096,W00008096,476,449,27
2021,W00008097,W00008097,240,232,8
2021,W00008099,W00008099,291,267,24
2021,W00008100,W00008100,312,285,27
2021,W00008101,W00008101,245,231,14
2021,W00008102,W00008102,313,298,15
2021,W00008103,W00008103,273,257,16
2021,W00008104,W00008104,257,240,17
2021,W00008105,W00008105,330,304,26
2021,W00008106,W00008106,302,281,21
2021,W00008107,W00008107,243,221,22
2021,W00008108,W00008108,298,268,30
2021,W00008109,W00008109,265,236,29
2021,W00008110,W00008110,284,258,26
2021,W00008111,W00008111,273,247,26
2021,W00008112,W00008112,460,424,36
2021,W00008113,W00008113,289,270,19
2021,W00008114,W00008114,266,245,21
2021,W00008115,W00008115,295,275,20
2021,W00008116,W00008116,250,230,20
2021,W00008117,W00008117,229,210,19
2021,W00008118,W00008118,260,226,34
2021,W00008119,W00008119,286,278,8
2021,W00008120,W00008120,231,210,21
2021,W00008121,W00008121,259,238,21
2021,W00008122,W00008122,253,224,29
2021,W00008123,W00008123,270,258,12
2021,W00008124,W00008124,273,255,18
2021,W00008125,W00008125,236,213,23
2021,W00008126,W00008126,250,236,14
2021,W00008127,W00008127,235,205,30
2021,W00008128,W00008128,276,250,26
2021,W00008129,W00008129,304,287,17
2021,W00008130,W00008130,307,286,21
2021,W00008131,W00008131,270,257,13
2021,W00008132,W00008132,367,344,23
2021,W00008133,W00008133,493,460,33
2021,W00008134,W00008134,519,493,26
2021,W00008135,W00008135,337,312,25
2021,W00008136,W00008136,229,218,11
2021,W00008137,W00008137,345,319,26
2021,W00008138,W00008138,315,294,21
2021,W00008139,W00008139,313,299,14
2021,W00008140,W00008140,262,238,24
2021,W00008141,W00008141,324,301,23
2021,W00008142,W00008142,432,390,42
2021,W00008143,W00008143,273,256,17
2021,W00008144,W00008144,314,297,17
2021,W00008145,W00008145,316,287,29
2021,W00008146,W00008146,205,193,12
2021,W00008147,W00008147,310,286,24
2021,W00008148,W00008148,357,324,33
2021,W00008149,W00008149,219,202,17
2021,W00008150,W00008150,467,431,36
2021,W00008151,W00008151,245,213,32
2021,W00008152,W00008152,244,223,21
2021,W00008153,W00008153,143,131,12
2021,W00008154,W00008154,252,237,15
2021,W00008157,W00008157,444,422,22
2021,W00008159,W00008159,491,448,43
2021,W00008160,W00008160,424,405,19
2021,W00008161,W00008161,292,270,22
2021,W00008162,W00008162,282,254,28
2021,W00008163,W00008163,256,240,16
2021,W00008164,W00008164,325,312,13
2021,W00008165,W00008165,367,345,22
2021,W00008166,W00008166,323,301,22
2021,W00008167,W00008167,311,288,23
2021,W00008168,W00008168,326,303,23
2021,W00008169,W00008169,347,321,26
2021,W00008170,W00008170,339,314,25
2021,W00008171,W00008171,360,331,29
2021,W00008172,W00008172,370,329,41
2021,W00008173,W00008173,313,285,28
2021,W00008174,W00008174,259,240,19
2021,W00008175,W00008175,260,244,16
2021,W00008176,W00008176,220,191,29
2021,W00008177,W00008177,264,241,23
2021,W00008178,W00008178,489,440,49
2021,W00008179,W00008179,248,222,26
2021,W00008180,W00008180,492,460,32
2021,W00008181,W00008181,282,256,26
2021,W00008182,W00008182,441,405,36
2021,W00008183,W00008183,335,302,33
2021,W00008184,W00008184,237,211,26
2021,W00008185,W00008185,276,247,29
2021,W00008186,W00008186,295,259,36
2021,W00008187,W00008187,309,286,23
2021,W00008188,W00008188,206,195,11
2021,W00008189,W00008189,226,213,13
2021,W00008190,W00008190,459,420,39
2021,W00008191,W00008191,297,271,26
2021,W00008192,W00008192,306,280,26
2021,W00008193,W00008193,256,235,21
2021,W00008194,W00008194,304,274,30
2021,W00008195,W00008195,209,197,12
2021,W00008196,W00008196,339,314,25
2021,W00008197,W00008197,275,262,13
2021,W00008198,W00008198,220,205,15
2021,W00008199,W00008199,268,244,24
2021,W00008200,W00008200,288,266,22
2021,W00008201,W00008201,334,303,31
2021,W00008202,W00008202,315,291,24
2021,W00008203,W00008203,282,263,19
2021,W00008204,W00008204,265,244,21
2021,W00008205,W00008205,166,156,10
2021,W00008206,W00008206,339,315,24
2021,W00008207,W00008207,296,282,14
2021,W00008208,W00008208,264,250,14
2021,W00008209,W00008209,202,191,11
2021,W00008210,W00008210,216,206,10
2021,W00008211,W00008211,200,185,15
2021,W00008212,W00008212,347,321,26
2021,W00008213,W00008213,305,286,19
2021,W00008214,W00008214,419,379,40
2021,W00008215,W00008215,298,280,18
2021,W00008216,W00008216,357,332,25
2021,W00008217,W00008217,217,202,15
2021,W00008219,W00008219,229,211,18
2021,W00008220,W00008220,201,183,18
2021,W00008222,W00008222,479,444,35
2021,W00008223,W00008223,323,306,17
2021,W00008224,W00008224,297,274,23
2021,W00008225,W00008225,239,223,16
2021,W00008226,W00008226,295,278,17
2021,W00008227,W00008227,212,203,9
2021,W00008228,W00008228,268,252,16
2021,W00008229,W00008229,322,298,24
2021,W00008230,W00008230,250,235,15
2021,W00008231,W00008231,300,279,21
2021,W00008232,W00008232,368,339,29
2021,W00008233,W00008233,284,252,32
2021,W00008234,W00008234,379,343,36
2021,W00008235,W00008235,322,295,27
2021,W00008236,W00008236,361,332,29
2021,W00008237,W00008237,340,309,31
2021,W00008238,W00008238,328,303,25
2021,W00008239,W00008239,400,350,50
2021,W00008240,W00008240,298,275,23
2021,W00008241,W00008241,309,293,16
2021,W00008242,W00008242,385,352,33
2021,W00008243,W00008243,331,316,15
2021,W00008244,W00008244,212,186,26
2021,W00008245,W00008245,253,221,32
2021,W00008246,W00008246,298,274,24
2021,W00008247,W00008247,270,256,14
2021,W00008248,W00008248,255,235,20
2021,W00008249,W00008249,308,285,23
2021,W00008250,W00008250,254,243,11
2021,W00008251,W00008251,330,308,22
2021,W00008252,W00008252,320,294,26
2021,W00008253,W00008253,301,279,22
2021,W00008254,W00008254,303,278,25
2021,W00008255,W00008255,342,317,25
2021,W00008256,W00008256,267,250,17
2021,W00008257,W00008257,342,314,28
2021,W00008258,W00008258,293,276,17
2021,W00008260,W00008260,249,237,12
2021,W00008261,W00008261,352,329,23
2021,W00008262,W00008262,236,219,17
2021,W00008263,W00008263,287,272,15
2021,W00008264,W00008264,259,236,23
2021,W00008265,W00008265,254,243,11
2021,W00008266,W00008266,185,183,2
2021,W00008267,W00008267,272,258,14
2021,W00008268,W00008268,269,248,21
2021,W00008269,W00008269,269,256,13
2021,W00008270,W00008270,291,261,30
2021,W00008271,W00008271,227,218,9
2021,W00008272,W00008272,287,267,20
2021,W00008273,W00008273,236,222,14
2021,W00008274,W00008274,281,265,16
2021,W00008275,W00008275,263,247,16
2021,W00008276,W00008276,275,260,15
2021,W00008277,W00008277,293,275,18
2021,W00008278,W00008278,396,372,24
2021,W00008279,W00008279,320,286,34
2021,W00008280,W00008280,247,227,20
2021,W00008281,W00008281,372,347,25
2021,W00008282,W00008282,278,264,14
2021,W00008283,W00008283,464,445,19
2021,W00008284,W00008284,401,363,38
2021,W00008285,W00008285,484,428,56
2021,W00008286,W00008286,312,283,29
2021,W00008287,W00008287,339,310,29
2021,W00008288,W00008288,290,265,25
2021,W00008289,W00008289,340,320,20
2021,W00008290,W00008290,253,243,10
2021,W00008291,W00008291,264,248,16
2021,W00008292,W00008292,281,272,9
2021,W00008293,W00008293,260,240,20
2021,W00008294,W00008294,270,258,12
2021,W00008295,W00008295,234,223,11
2021,W00008296,W00008296,271,254,17
2021,W00008297,W00008297,252,237,15
2021,W00008298,W00008298,439,396,43
2021,W00008299,W00008299,371,340,31
2021,W00008300,W00008300,233,218,15
2021,W00008301,W00008301,356,336,20
2021,W00008302,W00008302,225,205,20
2021,W00008303,W00008303,382,356,26
2021,W00008304,W00008304,373,352,21
2021,W00008305,W00008305,300,284,16
2021,W00008306,W00008306,395,364,31
2021,W00008307,W00008307,248,238,10
2021,W00008308,W00008308,312,292,20
2021,W00008309,W00008309,287,268,19
2021,W00008311,W00008311,557,517,40
2021,W00008313,W00008313,217,208,9
2021,W00008314,W00008314,159,153,6
2021,W00008315,W00008315,304,291,13
2021,W00008316,W00008316,385,344,41
2021,W00008317,W00008317,265,252,13
2021,W00008318,W00008318,337,312,25
2021,W00008319,W00008319,317,294,23
2021,W00008320,W00008320,339,316,23
2021,W00008321,W00008321,254,243,11
2021,W00008322,W00008322,283,260,23
2021,W00008323,W00008323,288,270,18
2021,W00008324,W00008324,235,223,12
2021,W00008325,W00008325,168,158,10
2021,W00008326,W00008326,250,226,24
2021,W00008327,W00008327,269,253,16
2021,W00008328,W00008328,263,246,17
2021,W00008329,W00008329,366,339,27
2021,W00008330,W00008330,259,243,16
2021,W00008331,W00008331,224,209,15
2021,W00008332,W00008332,280,268,12
2021,W00008333,W00008333,273,240,33
2021,W00008334,W00008334,185,178,7
2021,W00008335,W00008335,295,277,18
2021,W00008336,W00008336,393,350,43
2021,W00008337,W00008337,304,272,32
2021,W00008338,W00008338,298,263,35
2021,W00008339,W00008339,277,263,14
2021,W00008340,W00008340,398,362,36
2021,W00008341,W00008341,277,255,22
2021,W00008342,W00008342,271,266,5
2021,W00008343,W00008343,309,285,24
2021,W00008344,W00008344,303,269,34
2021,W00008345,W00008345,294,274,20
2021,W00008346,W00008346,485,433,52
2021,W00008347,W00008347,264,238,26
2021,W00008348,W00008348,378,356,22
2021,W00008349,W00008349,454,437,17
2021,W00008350,W00008350,364,315,49
2021,W00008351,W00008351,303,283,20
2021,W00008352,W00008352,430,390,40
2021,W00008353,W00008353,263,244,19
2021,W00008354,W00008354,338,299,39
2021,W00008355,W00008355,359,343,16
2021,W00008356,W00008356,305,282,23
2021,W00008357,W00008357,322,310,12
2021,W00008358,W00008358,294,268,26
2021,W00008359,W00008359,251,234,17
2021,W00008360,W00008360,256,239,17
2021,W00008361,W00008361,334,311,23
2021,W00008362,W00008362,303,279,24
2021,W00008363,W00008363,450,416,34
2021,W00008364,W00008364,388,353,35
2021,W00008365,W00008365,381,358,23
2021,W00008366,W00008366,264,242,22
2021,W00008367,W00008367,300,284,16
2021,W00008368,W00008368,328,307,21
2021,W00008369,W00008369,238,231,7
2021,W00008370,W00008370,325,305,20
2021,W00008371,W00008371,351,326,25
2021,W00008372,W00008372,366,346,20
2021,W00008373,W00008373,317,302,15
2021,W00008374,W00008374,351,322,29
2021,W00008375,W00008375,274,266,8
2021,W00008376,W00008376,304,289,15
2021,W00008377,W00008377,235,226,9
2021,W00008378,W00008378,379,347,32
2021,W00008379,W00008379,322,300,22
2021,W00008380,W00008380,313,277,36
2021,W00008381,W00008381,318,291,27
2021,W00008382,W00008382,295,269,26
2021,W00008383,W00008383,273,240,33
2021,W00008384,W00008384,295,271,24
2021,W00008385,W00008385,247,231,16
2021,W00008386,W00008386,282,266,16
2021,W00008387,W00008387,274,257,17
2021,W00008388,W00008388,312,298,14
2021,W00008389,W00008389,233,214,19
2021,W00008390,W00008390,262,256,6
2021,W00008391,W00008391,272,257,15
2021,W00008392,W00008392,232,216,16
2021,W00008393,W00008393,304,286,18
2021,W00008394,W00008394,340,315,25
2021,W00008395,W00008395,285,266,19
2021,W00008396,W00008396,285,268,17
2021,W00008397,W00008397,313,292,21
2021,W00008398,W00008398,292,271,21
2021,W00008399,W00008399,307,287,20
2021,W00008400,W00008400,269,260,9
2021,W00008401,W00008401,309,276,33
2021,W00008402,W00008402,306,283,23
2021,W00008403,W00008403,318,305,13
2021,W00008404,W00008404,245,219,26
2021,W00008405,W00008405,292,276,16
2021,W00008406,W00008406,259,242,17
2021,W00008407,W00008407,336,323,13
2021,W00008408,W00008408,221,211,10
2021,W00008409,W00008409,329,311,18
2021,W00008411,W00008411,258,234,24
2021,W00008412,W00008412,266,259,7
2021,W00008413,W00008413,188,183,5
2021,W00008414,W00008414,307,286,21
2021,W00008415,W00008415,243,225,18
2021,W00008416,W00008416,239,230,9
2021,W00008417,W00008417,236,223,13
2021,W00008418,W00008418,248,232,16
2021,W00008419,W00008419,208,197,11
2021,W00008420,W00008420,301,294,7
2021,W00008421,W00008421,217,202,15
2021,W00008422,W00008422,283,257,26
2021,W00008423,W00008423,226,216,10
2021,W00008424,W00008424,358,333,25
2021,W00008425,W00008425,290,271,19
2021,W00008426,W00008426,274,253,21
2021,W00008427,W00008427,251,241,10
2021,W00008428,W00008428,291,274,17
2021,W00008429,W00008429,265,251,14
2021,W00008430,W00008430,293,270,23
2021,W00008431,W00008431,296,283,13
2021,W00008432,W00008432,277,264,13
2021,W00008433,W00008433,502,452,50
2021,W00008434,W00008434,295,280,15
2021,W00008435,W00008435,249,233,16
2021,W00008436,W00008436,295,267,28
2021,W00008437,W00008437,307,288,19
2021,W00008438,W00008438,231,221,10
2021,W00008439,W00008439,458,440,18
2021,W00008440,W00008440,251,235,16
2021,W00008441,W00008441,258,245,13
2021,W00008442,W00008442,276,256,20
2021,W00008443,W00008443,360,339,21
2021,W00008444,W00008444,537,498,39
2021,W00008445,W00008445,208,200,8
2021,W00008446,W00008446,274,251,23
2021,W00008447,W00008447,295,280,15
2021,W00008448,W00008448,290,286,4
2021,W00008449,W00008449,248,225,23
2021,W00008450,W00008450,138,135,3
2021,W00008451,W00008451,305,272,33
2021,W00008452,W00008452,303,279,24
2021,W00008453,W00008453,294,276,18
2021,W00008454,W00008454,270,245,25
2021,W00008455,W00008455,273,251,22
2021,W00008456,W00008456,352,319,33
2021,W00008457,W00008457,275,252,23
2021,W00008458,W00008458,242,225,17
2021,W00008459,W00008459,297,270,27
2021,W00008460,W00008460,200,188,12
2021,W00008461,W00008461,270,249,21
2021,W00008462,W00008462,292,285,7
2021,W00008463,W00008463,360,349,11
2021,W00008464,W00008464,308,292,16
2021,W00008465,W00008465,255,242,13
2021,W00008466,W00008466,355,321,34
2021,W00008467,W00008467,343,336,7
2021,W00008468,W00008468,186,181,5
2021,W00008469,W00008469,290,274,16
2021,W00008470,W00008470,431,413,18
2021,W00008471,W00008471,310,286,24
2021,W00008472,W00008472,268,252,16
2021,W00008473,W00008473,251,240,11
2021,W00008474,W00008474,296,277,19
2021,W00008475,W00008475,263,252,11
2021,W00008476,W00008476,415,376,39
2021,W00008477,W00008477,271,252,19
2021,W00008478,W00008478,294,270,24
2021,W00008479,W00008479,263,255,8
2021,W00008480,W00008480,222,215,7
2021,W00008481,W00008481,311,289,22
2021,W00008482,W00008482,354,333,21
2021,W00008483,W00008483,248,242,6
2021,W00008484,W00008484,242,234,8
2021,W00008485,W00008485,283,266,17
2021,W00008486,W00008486,231,224,7
2021,W00008487,W00008487,254,240,14
2021,W00008488,W00008488,343,327,16
2021,W00008489,W00008489,271,248,23
2021,W00008490,W00008490,259,243,16
2021,W00008491,W00008491,310,292,18
2021,W00008492,W00008492,163,162,1
2021,W00008493,W00008493,372,339,33
2021,W00008494,W00008494,159,153,6
2021,W00008495,W00008495,315,286,29
2021,W00008496,W00008496,255,239,16
2021,W00008497,W00008497,312,288,24
2021,W00008499,W00008499,307,285,22
2021,W00008500,W00008500,298,273,25
2021,W00008501,W00008501,293,268,25
2021,W00008503,W00008503,283,257,26
2021,W00008504,W00008504,246,229,17
2021,W00008505,W00008505,339,307,32
2021,W00008506,W00008506,518,488,30
2021,W00008507,W00008507,257,245,12
2021,W00008508,W00008508,197,186,11
2021,W00008509,W00008509,420,387,33
2021,W00008510,W00008510,318,298,20
2021,W00008511,W00008511,347,317,30
2021,W00008512,W00008512,371,349,22
2021,W00008513,W00008513,142,128,14
2021,W00008515,W00008515,491,453,38
2021,W00008516,W00008516,264,247,17
2021,W00008517,W00008517,500,463,37
2021,W00008518,W00008518,404,375,29
2021,W00008519,W00008519,212,203,9
2021,W00008520,W00008520,376,358,18
2021,W00008521,W00008521,274,257,17
2021,W00008522,W00008522,198,185,13
2021,W00008523,W00008523,241,223,18
2021,W00008524,W00008524,313,291,22
2021,W00008526,W00008526,281,265,16
2021,W00008527,W00008527,280,268,12
2021,W00008529,W00008529,286,272,14
2021,W00008530,W00008530,203,194,9
2021,W00008531,W00008531,271,256,15
2021,W00008532,W00008532,247,232,15
2021,W00008534,W00008534,295,272,23
2021,W00008535,W00008535,264,252,12
2021,W00008536,W00008536,327,315,12
2021,W00008537,W00008537,388,366,22
2021,W00008538,W00008538,257,248,9
2021,W00008539,W00008539,284,267,17
2021,W00008540,W00008540,338,319,19
2021,W00008542,W00008542,286,275,11
2021,W00008543,W00008543,264,246,18
2021,W00008544,W00008544,409,392,17
2021,W00008545,W00008545,292,278,14
2021,W00008546,W00008546,249,239,10
2021,W00008547,W00008547,318,294,24
2021,W00008548,W00008548,285,269,16
2021,W00008549,W00008549,296,286,10
2021,W00008550,W00008550,349,325,24
2021,W00008551,W00008551,282,267,15
2021,W00008552,W00008552,507,426,81
2021,W00008553,W00008553,332,320,12
2021,W00008554,W00008554,220,207,13
2021,W00008555,W00008555,339,328,11
2021,W00008556,W00008556,581,542,39
2021,W00008557,W00008557,339,320,19
2021,W00008558,W00008558,266,239,27
2021,W00008559,W00008559,186,177,9
2021,W00008560,W00008560,273,254,19
2021,W00008561,W00008561,304,291,13
2021,W00008562,W00008562,274,265,9
2021,W00008563,W00008563,309,283,26
2021,W00008564,W00008564,169,166,3
2021,W00008565,W00008565,291,279,12
2021,W00008566,W00008566,435,415,20
2021,W00008567,W00008567,320,306,14
2021,W00008569,W00008569,208,199,9
2021,W00008570,W00008570,287,278,9
2021,W00008571,W00008571,297,279,18
2021,W00008572,W00008572,297,289,8
2021,W00008573,W00008573,285,277,8
2021,W00008574,W00008574,353,345,8
2021,W00008575,W00008575,294,283,11
2021,W00008576,W00008576,320,302,18
2021,W00008577,W00008577,277,255,22
2021,W00008578,W00008578,373,354,19
2021,W00008579,W00008579,303,277,26
2021,W00008580,W00008580,337,316,21
2021,W00008581,W00008581,301,283,18
2021,W00008582,W00008582,280,264,16
2021,W00008583,W00008583,284,266,18
2021,W00008584,W00008584,172,169,3
2021,W00008585,W00008585,312,289,23
2021,W00008586,W00008586,278,265,13
2021,W00008587,W00008587,249,234,15
2021,W00008588,W00008588,266,251,15
2021,W00008589,W00008589,281,272,9
2021,W00008590,W00008590,317,300,17
2021,W00008591,W00008591,153,146,7
2021,W00008592,W00008592,264,243,21
2021,W00008593,W00008593,295,275,20
2021,W00008594,W00008594,217,199,18
2021,W00008595,W00008595,299,276,23
2021,W00008599,W00008599,348,322,26
2021,W00008600,W00008600,334,308,26
2021,W00008601,W00008601,503,470,33
2021,W00008602,W00008602,381,358,23
2021,W00008603,W00008603,433,404,29
2021,W00008604,W00008604,343,321,22
2021,W00008605,W00008605,300,270,30
2021,W00008606,W00008606,342,332,10
2021,W00008607,W00008607,427,412,15
2021,W00008608,W00008608,336,317,19
2021,W00008610,W00008610,520,504,16
2021,W00008611,W00008611,349,322,27
2021,W00008612,W00008612,219,216,3
2021,W00008613,W00008613,341,332,9
2021,W00008614,W00008614,463,441,22
2021,W00008615,W00008615,529,503,26
2021,W00008616,W00008616,178,171,7
2021,W00008618,W00008618,228,216,12
2021,W00008619,W00008619,525,475,50
2021,W00008620,W00008620,374,350,24
2021,W00008621,W00008621,199,176,23
2021,W00008622,W00008622,500,460,40
2021,W00008623,W00008623,398,380,18
2021,W00008624,W00008624,336,319,17
2021,W00008626,W00008626,277,263,14
2021,W00008627,W00008627,295,286,9
2021,W00008628,W00008628,343,325,18
2021,W00008629,W00008629,376,354,22
2021,W00008630,W00008630,350,328,22
2021,W00008631,W00008631,299,283,16
2021,W00008632,W00008632,294,278,16
2021,W00008633,W00008633,321,305,16
2021,W00008634,W00008634,269,237,32
2021,W00008635,W00008635,279,263,16
