date,geography,geography code,Welsh understanding ability: Total: All usual residents aged 3 years and over,Welsh understanding ability: Cannot understand spoken Welsh,Welsh understanding ability: Can understand spoken Welsh
2021,W00007745,W00007745,268,240,28
2021,W00007746,W00007746,291,263,28
2021,W00007747,W00007747,319,275,44
2021,W00007748,W00007748,279,257,22
2021,W00007749,W00007749,302,269,33
2021,W00007750,W00007750,243,226,17
2021,W00007751,W00007751,384,337,47
2021,W00007752,W00007752,278,259,19
2021,W00007753,W00007753,266,233,33
2021,W00007754,W00007754,237,223,14
2021,W00007755,W00007755,329,284,45
2021,W00007756,W00007756,235,205,30
2021,W00007757,W00007757,328,286,42
2021,W00007758,W00007758,323,266,57
2021,W00007759,W00007759,309,260,49
2021,W00007760,W00007760,353,308,45
2021,W00007761,W00007761,418,367,51
2021,W00007762,W00007762,336,289,47
2021,W00007763,W00007763,321,278,43
2021,W00007764,W00007764,232,218,14
2021,W00007765,W00007765,178,162,16
2021,W00007766,W00007766,503,441,62
2021,W00007767,W00007767,325,285,40
2021,W00007768,W00007768,299,260,39
2021,W00007769,W00007769,236,219,17
2021,W00007770,W00007770,359,318,41
2021,W00007771,W00007771,267,238,29
2021,W00007772,W00007772,257,236,21
2021,W00007773,W00007773,237,215,22
2021,W00007774,W00007774,273,250,23
2021,W00007775,W00007775,242,215,27
2021,W00007776,W00007776,111,93,18
2021,W00007777,W00007777,245,228,17
2021,W00007778,W00007778,384,352,32
2021,W00007779,W00007779,268,232,36
2021,W00007780,W00007780,237,226,11
2021,W00007781,W00007781,332,299,33
2021,W00007782,W00007782,304,268,36
2021,W00007783,W00007783,249,232,17
2021,W00007784,W00007784,272,246,26
2021,W00007785,W00007785,216,198,18
2021,W00007786,W00007786,213,195,18
2021,W00007787,W00007787,245,230,15
2021,W00007788,W00007788,230,208,22
2021,W00007789,W00007789,252,232,20
2021,W00007790,W00007790,229,216,13
2021,W00007791,W00007791,248,218,30
2021,W00007792,W00007792,415,375,40
2021,W00007793,W00007793,461,422,39
2021,W00007794,W00007794,282,256,26
2021,W00007795,W00007795,302,276,26
2021,W00007796,W00007796,261,237,24
2021,W00007797,W00007797,314,294,20
2021,W00007798,W00007798,325,273,52
2021,W00007799,W00007799,380,346,34
2021,W00007800,W00007800,287,250,37
2021,W00007801,W00007801,234,217,17
2021,W00007802,W00007802,255,238,17
2021,W00007803,W00007803,312,293,19
2021,W00007804,W00007804,246,230,16
2021,W00007805,W00007805,264,237,27
2021,W00007806,W00007806,262,244,18
2021,W00007807,W00007807,307,269,38
2021,W00007808,W00007808,246,231,15
2021,W00007809,W00007809,238,217,21
2021,W00007810,W00007810,223,207,16
2021,W00007811,W00007811,306,282,24
2021,W00007812,W00007812,278,248,30
2021,W00007813,W00007813,246,214,32
2021,W00007814,W00007814,344,310,34
2021,W00007815,W00007815,277,254,23
2021,W00007816,W00007816,293,259,34
2021,W00007817,W00007817,304,264,40
2021,W00007818,W00007818,372,353,19
2021,W00007819,W00007819,118,107,11
2021,W00007820,W00007820,338,312,26
2021,W00007821,W00007821,269,249,20
2021,W00007822,W00007822,243,221,22
2021,W00007823,W00007823,345,319,26
2021,W00007824,W00007824,345,308,37
2021,W00007825,W00007825,300,270,30
2021,W00007826,W00007826,291,251,40
2021,W00007827,W00007827,226,207,19
2021,W00007828,W00007828,306,276,30
2021,W00007829,W00007829,294,270,24
2021,W00007830,W00007830,277,259,18
2021,W00007831,W00007831,281,257,24
2021,W00007832,W00007832,268,242,26
2021,W00007833,W00007833,273,233,40
2021,W00007834,W00007834,290,248,42
2021,W00007835,W00007835,269,237,32
2021,W00007836,W00007836,340,307,33
2021,W00007837,W00007837,259,228,31
2021,W00007838,W00007838,275,246,29
2021,W00007839,W00007839,335,313,22
2021,W00007840,W00007840,292,263,29
2021,W00007841,W00007841,322,288,34
2021,W00007842,W00007842,247,225,22
2021,W00007843,W00007843,316,279,37
2021,W00007844,W00007844,321,284,37
2021,W00007845,W00007845,281,265,16
2021,W00007846,W00007846,319,295,24
2021,W00007847,W00007847,310,294,16
2021,W00007848,W00007848,325,300,25
2021,W00007849,W00007849,290,259,31
2021,W00007850,W00007850,287,261,26
2021,W00007851,W00007851,284,254,30
2021,W00007852,W00007852,140,135,5
2021,W00007853,W00007853,431,401,30
2021,W00007854,W00007854,191,177,14
2021,W00007855,W00007855,219,209,10
2021,W00007856,W00007856,212,196,16
2021,W00007857,W00007857,374,334,40
2021,W00007859,W00007859,261,237,24
2021,W00007860,W00007860,290,270,20
2021,W00007861,W00007861,356,325,31
2021,W00007863,W00007863,312,289,23
2021,W00007864,W00007864,320,292,28
2021,W00007865,W00007865,278,258,20
2021,W00007866,W00007866,345,313,32
2021,W00007868,W00007868,279,260,19
2021,W00007869,W00007869,273,249,24
2021,W00007870,W00007870,310,280,30
2021,W00007871,W00007871,234,213,21
2021,W00007872,W00007872,274,256,18
2021,W00007873,W00007873,272,237,35
2021,W00007874,W00007874,250,233,17
2021,W00007875,W00007875,232,215,17
2021,W00007876,W00007876,310,287,23
2021,W00007877,W00007877,312,278,34
2021,W00007878,W00007878,306,281,25
2021,W00007879,W00007879,391,354,37
2021,W00007880,W00007880,120,109,11
2021,W00007881,W00007881,287,253,34
2021,W00007882,W00007882,269,245,24
2021,W00007883,W00007883,300,269,31
2021,W00007884,W00007884,357,320,37
2021,W00007885,W00007885,245,233,12
2021,W00007886,W00007886,230,215,15
2021,W00007887,W00007887,281,257,24
2021,W00007888,W00007888,187,177,10
2021,W00007889,W00007889,270,249,21
2021,W00007890,W00007890,256,237,19
2021,W00007891,W00007891,262,230,32
2021,W00007892,W00007892,237,224,13
2021,W00007893,W00007893,252,232,20
2021,W00007894,W00007894,279,251,28
2021,W00007895,W00007895,465,437,28
2021,W00007896,W00007896,203,192,11
2021,W00007897,W00007897,242,212,30
2021,W00007898,W00007898,292,259,33
2021,W00007899,W00007899,275,261,14
2021,W00007900,W00007900,294,275,19
2021,W00007901,W00007901,243,226,17
2021,W00007902,W00007902,261,250,11
2021,W00007903,W00007903,325,286,39
2021,W00007904,W00007904,291,279,12
2021,W00007905,W00007905,299,260,39
2021,W00007906,W00007906,283,260,23
2021,W00007907,W00007907,292,265,27
2021,W00007908,W00007908,260,244,16
2021,W00007909,W00007909,290,253,37
2021,W00007910,W00007910,278,261,17
2021,W00007911,W00007911,227,209,18
2021,W00007912,W00007912,316,291,25
2021,W00007913,W00007913,314,293,21
2021,W00007914,W00007914,271,255,16
2021,W00007915,W00007915,263,227,36
2021,W00007916,W00007916,274,247,27
2021,W00007918,W00007918,281,248,33
2021,W00007919,W00007919,245,220,25
2021,W00007920,W00007920,250,220,30
2021,W00007921,W00007921,237,224,13
2021,W00007922,W00007922,337,313,24
2021,W00007923,W00007923,248,222,26
2021,W00007924,W00007924,243,227,16
2021,W00007925,W00007925,257,229,28
2021,W00007926,W00007926,281,263,18
2021,W00007927,W00007927,284,254,30
2021,W00007928,W00007928,288,271,17
2021,W00007929,W00007929,186,162,24
2021,W00007930,W00007930,304,279,25
2021,W00007931,W00007931,209,193,16
2021,W00007932,W00007932,248,236,12
2021,W00007933,W00007933,290,260,30
2021,W00007934,W00007934,278,248,30
2021,W00007935,W00007935,403,358,45
2021,W00007936,W00007936,265,234,31
2021,W00007937,W00007937,256,221,35
2021,W00007938,W00007938,299,272,27
2021,W00007939,W00007939,252,227,25
2021,W00007940,W00007940,195,179,16
2021,W00007941,W00007941,303,276,27
2021,W00007942,W00007942,252,226,26
2021,W00007943,W00007943,253,225,28
2021,W00007944,W00007944,293,253,40
2021,W00007945,W00007945,267,238,29
2021,W00007946,W00007946,256,237,19
2021,W00007948,W00007948,312,276,36
2021,W00007949,W00007949,270,240,30
2021,W00007950,W00007950,267,244,23
2021,W00007951,W00007951,307,268,39
2021,W00007952,W00007952,260,235,25
2021,W00007953,W00007953,276,241,35
2021,W00007954,W00007954,321,291,30
2021,W00007955,W00007955,264,249,15
2021,W00007956,W00007956,299,273,26
2021,W00007957,W00007957,316,283,33
2021,W00007958,W00007958,304,275,29
2021,W00007959,W00007959,305,286,19
2021,W00007960,W00007960,315,294,21
2021,W00007961,W00007961,374,342,32
2021,W00007962,W00007962,327,299,28
2021,W00007963,W00007963,525,455,70
2021,W00007964,W00007964,249,236,13
2021,W00007965,W00007965,294,276,18
2021,W00007966,W00007966,270,240,30
2021,W00007967,W00007967,307,275,32
2021,W00007969,W00007969,296,251,45
2021,W00007970,W00007970,254,236,18
2021,W00007971,W00007971,206,190,16
2021,W00007972,W00007972,268,232,36
2021,W00007973,W00007973,281,256,25
2021,W00007974,W00007974,194,179,15
2021,W00007975,W00007975,273,242,31
2021,W00007976,W00007976,205,193,12
2021,W00007977,W00007977,279,262,17
2021,W00007978,W00007978,184,173,11
2021,W00007979,W00007979,343,323,20
2021,W00007980,W00007980,243,220,23
2021,W00007981,W00007981,258,233,25
2021,W00007982,W00007982,248,234,14
2021,W00007983,W00007983,268,242,26
2021,W00007984,W00007984,248,223,25
2021,W00007985,W00007985,327,295,32
2021,W00007986,W00007986,251,239,12
2021,W00007987,W00007987,288,270,18
2021,W00007988,W00007988,269,239,30
2021,W00007989,W00007989,276,248,28
2021,W00007990,W00007990,289,252,37
2021,W00007991,W00007991,291,261,30
2021,W00007992,W00007992,282,266,16
2021,W00007993,W00007993,261,235,26
2021,W00007994,W00007994,231,209,22
2021,W00007995,W00007995,304,283,21
2021,W00007996,W00007996,317,270,47
2021,W00007997,W00007997,264,232,32
2021,W00007998,W00007998,229,202,27
2021,W00007999,W00007999,257,241,16
2021,W00008000,W00008000,265,242,23
2021,W00008001,W00008001,350,304,46
2021,W00008002,W00008002,363,326,37
2021,W00008003,W00008003,244,225,19
2021,W00008004,W00008004,236,221,15
2021,W00008005,W00008005,281,255,26
2021,W00008006,W00008006,281,254,27
2021,W00008007,W00008007,325,278,47
2021,W00008008,W00008008,265,242,23
2021,W00008009,W00008009,242,234,8
2021,W00008011,W00008011,315,285,30
2021,W00008012,W00008012,424,385,39
2021,W00008013,W00008013,323,288,35
2021,W00008014,W00008014,111,109,2
2021,W00008015,W00008015,136,134,2
2021,W00008016,W00008016,129,113,16
2021,W00008017,W00008017,279,260,19
2021,W00008018,W00008018,267,238,29
2021,W00008019,W00008019,268,243,25
2021,W00008020,W00008020,306,270,36
2021,W00008021,W00008021,312,283,29
2021,W00008022,W00008022,288,259,29
2021,W00008023,W00008023,290,270,20
2021,W00008024,W00008024,252,226,26
2021,W00008025,W00008025,287,264,23
2021,W00008026,W00008026,312,276,36
2021,W00008027,W00008027,173,164,9
2021,W00008028,W00008028,292,266,26
2021,W00008029,W00008029,347,326,21
2021,W00008030,W00008030,202,180,22
2021,W00008031,W00008031,255,233,22
2021,W00008032,W00008032,331,305,26
2021,W00008033,W00008033,247,227,20
2021,W00008034,W00008034,244,215,29
2021,W00008035,W00008035,234,214,20
2021,W00008036,W00008036,423,363,60
2021,W00008037,W00008037,302,276,26
2021,W00008038,W00008038,245,220,25
2021,W00008039,W00008039,161,142,19
2021,W00008040,W00008040,361,333,28
2021,W00008041,W00008041,250,230,20
2021,W00008042,W00008042,284,261,23
2021,W00008043,W00008043,336,296,40
2021,W00008044,W00008044,292,263,29
2021,W00008045,W00008045,315,285,30
2021,W00008046,W00008046,297,261,36
2021,W00008047,W00008047,403,360,43
2021,W00008049,W00008049,365,314,51
2021,W00008050,W00008050,191,183,8
2021,W00008051,W00008051,287,256,31
2021,W00008052,W00008052,288,248,40
2021,W00008053,W00008053,267,246,21
2021,W00008055,W00008055,284,250,34
2021,W00008056,W00008056,208,167,41
2021,W00008057,W00008057,357,307,50
2021,W00008058,W00008058,245,232,13
2021,W00008059,W00008059,402,353,49
2021,W00008060,W00008060,272,235,37
2021,W00008061,W00008061,257,234,23
2021,W00008062,W00008062,290,255,35
2021,W00008063,W00008063,268,219,49
2021,W00008064,W00008064,275,238,37
2021,W00008065,W00008065,339,306,33
2021,W00008066,W00008066,297,268,29
2021,W00008067,W00008067,309,274,35
2021,W00008068,W00008068,101,93,8
2021,W00008069,W00008069,243,222,21
2021,W00008070,W00008070,316,286,30
2021,W00008071,W00008071,231,197,34
2021,W00008072,W00008072,292,268,24
2021,W00008073,W00008073,242,216,26
2021,W00008074,W00008074,248,223,25
2021,W00008075,W00008075,295,262,33
2021,W00008076,W00008076,322,281,41
2021,W00008077,W00008077,293,259,34
2021,W00008078,W00008078,282,245,37
2021,W00008079,W00008079,384,345,39
2021,W00008080,W00008080,472,414,58
2021,W00008081,W00008081,307,269,38
2021,W00008082,W00008082,317,282,35
2021,W00008083,W00008083,344,311,33
2021,W00008084,W00008084,405,370,35
2021,W00008085,W00008085,251,235,16
2021,W00008086,W00008086,296,271,25
2021,W00008087,W00008087,284,265,19
2021,W00008088,W00008088,299,275,24
2021,W00008089,W00008089,273,253,20
2021,W00008090,W00008090,325,283,42
2021,W00008091,W00008091,315,296,19
2021,W00008092,W00008092,328,307,21
2021,W00008093,W00008093,206,194,12
2021,W00008094,W00008094,311,274,37
2021,W00008096,W00008096,476,439,37
2021,W00008097,W00008097,240,223,17
2021,W00008099,W00008099,290,266,24
2021,W00008100,W00008100,312,267,45
2021,W00008101,W00008101,245,226,19
2021,W00008102,W00008102,313,292,21
2021,W00008103,W00008103,274,256,18
2021,W00008104,W00008104,257,239,18
2021,W00008105,W00008105,331,301,30
2021,W00008106,W00008106,301,269,32
2021,W00008107,W00008107,243,218,25
2021,W00008108,W00008108,297,259,38
2021,W00008109,W00008109,260,221,39
2021,W00008110,W00008110,286,254,32
2021,W00008111,W00008111,271,240,31
2021,W00008112,W00008112,460,393,67
2021,W00008113,W00008113,289,266,23
2021,W00008114,W00008114,267,237,30
2021,W00008115,W00008115,295,270,25
2021,W00008116,W00008116,250,221,29
2021,W00008117,W00008117,231,202,29
2021,W00008118,W00008118,260,218,42
2021,W00008119,W00008119,287,272,15
2021,W00008120,W00008120,231,202,29
2021,W00008121,W00008121,259,227,32
2021,W00008122,W00008122,253,221,32
2021,W00008123,W00008123,269,252,17
2021,W00008124,W00008124,273,253,20
2021,W00008125,W00008125,236,210,26
2021,W00008126,W00008126,253,229,24
2021,W00008127,W00008127,235,198,37
2021,W00008128,W00008128,276,230,46
2021,W00008129,W00008129,304,286,18
2021,W00008130,W00008130,307,285,22
2021,W00008131,W00008131,268,248,20
2021,W00008132,W00008132,367,336,31
2021,W00008133,W00008133,494,448,46
2021,W00008134,W00008134,519,479,40
2021,W00008135,W00008135,337,305,32
2021,W00008136,W00008136,229,206,23
2021,W00008137,W00008137,345,300,45
2021,W00008138,W00008138,318,286,32
2021,W00008139,W00008139,313,287,26
2021,W00008140,W00008140,262,232,30
2021,W00008141,W00008141,322,286,36
2021,W00008142,W00008142,434,374,60
2021,W00008143,W00008143,273,247,26
2021,W00008144,W00008144,313,288,25
2021,W00008145,W00008145,316,276,40
2021,W00008146,W00008146,204,181,23
2021,W00008147,W00008147,310,269,41
2021,W00008148,W00008148,357,304,53
2021,W00008149,W00008149,219,200,19
2021,W00008150,W00008150,467,418,49
2021,W00008151,W00008151,244,202,42
2021,W00008152,W00008152,245,222,23
2021,W00008153,W00008153,145,128,17
2021,W00008154,W00008154,251,238,13
2021,W00008157,W00008157,444,408,36
2021,W00008159,W00008159,491,431,60
2021,W00008160,W00008160,424,391,33
2021,W00008161,W00008161,292,265,27
2021,W00008162,W00008162,278,244,34
2021,W00008163,W00008163,255,221,34
2021,W00008164,W00008164,326,302,24
2021,W00008165,W00008165,367,332,35
2021,W00008166,W00008166,323,294,29
2021,W00008167,W00008167,311,280,31
2021,W00008168,W00008168,325,293,32
2021,W00008169,W00008169,347,308,39
2021,W00008170,W00008170,339,302,37
2021,W00008171,W00008171,360,316,44
2021,W00008172,W00008172,370,316,54
2021,W00008173,W00008173,313,271,42
2021,W00008174,W00008174,260,219,41
2021,W00008175,W00008175,257,236,21
2021,W00008176,W00008176,220,185,35
2021,W00008177,W00008177,263,236,27
2021,W00008178,W00008178,489,423,66
2021,W00008179,W00008179,248,208,40
2021,W00008180,W00008180,494,448,46
2021,W00008181,W00008181,279,250,29
2021,W00008182,W00008182,441,387,54
2021,W00008183,W00008183,335,289,46
2021,W00008184,W00008184,237,207,30
2021,W00008185,W00008185,275,243,32
2021,W00008186,W00008186,295,264,31
2021,W00008187,W00008187,309,274,35
2021,W00008188,W00008188,209,187,22
2021,W00008189,W00008189,227,200,27
2021,W00008190,W00008190,458,386,72
2021,W00008191,W00008191,297,261,36
2021,W00008192,W00008192,306,268,38
2021,W00008193,W00008193,256,227,29
2021,W00008194,W00008194,304,252,52
2021,W00008195,W00008195,210,196,14
2021,W00008196,W00008196,339,305,34
2021,W00008197,W00008197,275,251,24
2021,W00008198,W00008198,220,192,28
2021,W00008199,W00008199,268,235,33
2021,W00008200,W00008200,288,263,25
2021,W00008201,W00008201,333,298,35
2021,W00008202,W00008202,316,282,34
2021,W00008203,W00008203,282,258,24
2021,W00008204,W00008204,265,242,23
2021,W00008205,W00008205,166,155,11
2021,W00008206,W00008206,340,301,39
2021,W00008207,W00008207,296,277,19
2021,W00008208,W00008208,265,238,27
2021,W00008209,W00008209,201,186,15
2021,W00008210,W00008210,217,203,14
2021,W00008211,W00008211,200,183,17
2021,W00008212,W00008212,347,313,34
2021,W00008213,W00008213,304,283,21
2021,W00008214,W00008214,420,374,46
2021,W00008215,W00008215,298,283,15
2021,W00008216,W00008216,358,328,30
2021,W00008217,W00008217,217,200,17
2021,W00008219,W00008219,232,211,21
2021,W00008220,W00008220,201,179,22
2021,W00008222,W00008222,477,419,58
2021,W00008223,W00008223,324,296,28
2021,W00008224,W00008224,296,270,26
2021,W00008225,W00008225,241,219,22
2021,W00008226,W00008226,295,268,27
2021,W00008227,W00008227,212,193,19
2021,W00008228,W00008228,268,238,30
2021,W00008229,W00008229,322,291,31
2021,W00008230,W00008230,250,229,21
2021,W00008231,W00008231,300,270,30
2021,W00008232,W00008232,368,328,40
2021,W00008233,W00008233,284,246,38
2021,W00008234,W00008234,379,329,50
2021,W00008235,W00008235,322,291,31
2021,W00008236,W00008236,361,328,33
2021,W00008237,W00008237,341,311,30
2021,W00008238,W00008238,328,301,27
2021,W00008239,W00008239,400,335,65
2021,W00008240,W00008240,297,267,30
2021,W00008241,W00008241,311,282,29
2021,W00008242,W00008242,385,346,39
2021,W00008243,W00008243,332,310,22
2021,W00008244,W00008244,212,182,30
2021,W00008245,W00008245,253,219,34
2021,W00008246,W00008246,298,265,33
2021,W00008247,W00008247,270,246,24
2021,W00008248,W00008248,257,229,28
2021,W00008249,W00008249,308,279,29
2021,W00008250,W00008250,255,242,13
2021,W00008251,W00008251,329,302,27
2021,W00008252,W00008252,320,292,28
2021,W00008253,W00008253,298,276,22
2021,W00008254,W00008254,303,272,31
2021,W00008255,W00008255,342,304,38
2021,W00008256,W00008256,266,241,25
2021,W00008257,W00008257,342,304,38
2021,W00008258,W00008258,294,274,20
2021,W00008260,W00008260,251,234,17
2021,W00008261,W00008261,349,321,28
2021,W00008262,W00008262,236,209,27
2021,W00008263,W00008263,288,266,22
2021,W00008264,W00008264,259,230,29
2021,W00008265,W00008265,254,242,12
2021,W00008266,W00008266,184,179,5
2021,W00008267,W00008267,271,251,20
2021,W00008268,W00008268,269,231,38
2021,W00008269,W00008269,268,249,19
2021,W00008270,W00008270,291,252,39
2021,W00008271,W00008271,227,209,18
2021,W00008272,W00008272,290,259,31
2021,W00008273,W00008273,234,217,17
2021,W00008274,W00008274,281,259,22
2021,W00008275,W00008275,263,242,21
2021,W00008276,W00008276,277,254,23
2021,W00008277,W00008277,293,266,27
2021,W00008278,W00008278,396,358,38
2021,W00008279,W00008279,321,268,53
2021,W00008280,W00008280,247,224,23
2021,W00008281,W00008281,372,328,44
2021,W00008282,W00008282,278,257,21
2021,W00008283,W00008283,464,443,21
2021,W00008284,W00008284,401,358,43
2021,W00008285,W00008285,481,398,83
2021,W00008286,W00008286,312,265,47
2021,W00008287,W00008287,339,301,38
2021,W00008288,W00008288,290,264,26
2021,W00008289,W00008289,340,310,30
2021,W00008290,W00008290,253,237,16
2021,W00008291,W00008291,264,243,21
2021,W00008292,W00008292,281,260,21
2021,W00008293,W00008293,260,242,18
2021,W00008294,W00008294,271,242,29
2021,W00008295,W00008295,234,221,13
2021,W00008296,W00008296,272,248,24
2021,W00008297,W00008297,252,228,24
2021,W00008298,W00008298,437,393,44
2021,W00008299,W00008299,371,334,37
2021,W00008300,W00008300,232,209,23
2021,W00008301,W00008301,356,328,28
2021,W00008302,W00008302,225,200,25
2021,W00008303,W00008303,381,348,33
2021,W00008304,W00008304,374,334,40
2021,W00008305,W00008305,300,272,28
2021,W00008306,W00008306,394,348,46
2021,W00008307,W00008307,249,231,18
2021,W00008308,W00008308,313,277,36
2021,W00008309,W00008309,288,269,19
2021,W00008311,W00008311,558,499,59
2021,W00008313,W00008313,215,197,18
2021,W00008314,W00008314,161,154,7
2021,W00008315,W00008315,303,279,24
2021,W00008316,W00008316,386,334,52
2021,W00008317,W00008317,265,241,24
2021,W00008318,W00008318,340,308,32
2021,W00008319,W00008319,315,282,33
2021,W00008320,W00008320,339,311,28
2021,W00008321,W00008321,254,235,19
2021,W00008322,W00008322,281,259,22
2021,W00008323,W00008323,287,262,25
2021,W00008324,W00008324,235,220,15
2021,W00008325,W00008325,168,153,15
2021,W00008326,W00008326,250,217,33
2021,W00008327,W00008327,266,238,28
2021,W00008328,W00008328,263,235,28
2021,W00008329,W00008329,366,325,41
2021,W00008330,W00008330,259,231,28
2021,W00008331,W00008331,224,208,16
2021,W00008332,W00008332,280,256,24
2021,W00008333,W00008333,272,231,41
2021,W00008334,W00008334,184,177,7
2021,W00008335,W00008335,293,263,30
2021,W00008336,W00008336,392,345,47
2021,W00008337,W00008337,303,259,44
2021,W00008338,W00008338,299,262,37
2021,W00008339,W00008339,278,263,15
2021,W00008340,W00008340,397,359,38
2021,W00008341,W00008341,276,251,25
2021,W00008342,W00008342,271,258,13
2021,W00008343,W00008343,309,281,28
2021,W00008344,W00008344,303,263,40
2021,W00008345,W00008345,291,263,28
2021,W00008346,W00008346,485,417,68
2021,W00008347,W00008347,264,237,27
2021,W00008348,W00008348,380,338,42
2021,W00008349,W00008349,455,419,36
2021,W00008350,W00008350,364,301,63
2021,W00008351,W00008351,303,274,29
2021,W00008352,W00008352,429,379,50
2021,W00008353,W00008353,263,233,30
2021,W00008354,W00008354,338,289,49
2021,W00008355,W00008355,359,334,25
2021,W00008356,W00008356,305,268,37
2021,W00008357,W00008357,324,306,18
2021,W00008358,W00008358,293,254,39
2021,W00008359,W00008359,249,226,23
2021,W00008360,W00008360,256,239,17
2021,W00008361,W00008361,332,295,37
2021,W00008362,W00008362,304,271,33
2021,W00008363,W00008363,449,413,36
2021,W00008364,W00008364,388,347,41
2021,W00008365,W00008365,381,343,38
2021,W00008366,W00008366,264,232,32
2021,W00008367,W00008367,300,282,18
2021,W00008368,W00008368,328,303,25
2021,W00008369,W00008369,237,226,11
2021,W00008370,W00008370,325,298,27
2021,W00008371,W00008371,351,320,31
2021,W00008372,W00008372,366,329,37
2021,W00008373,W00008373,318,296,22
2021,W00008374,W00008374,353,312,41
2021,W00008375,W00008375,274,256,18
2021,W00008376,W00008376,305,284,21
2021,W00008377,W00008377,235,223,12
2021,W00008378,W00008378,376,344,32
2021,W00008379,W00008379,322,301,21
2021,W00008380,W00008380,314,266,48
2021,W00008381,W00008381,319,285,34
2021,W00008382,W00008382,295,265,30
2021,W00008383,W00008383,273,239,34
2021,W00008384,W00008384,295,263,32
2021,W00008385,W00008385,247,225,22
2021,W00008386,W00008386,282,260,22
2021,W00008387,W00008387,274,248,26
2021,W00008388,W00008388,313,288,25
2021,W00008389,W00008389,234,209,25
2021,W00008390,W00008390,261,244,17
2021,W00008391,W00008391,274,250,24
2021,W00008392,W00008392,233,210,23
2021,W00008393,W00008393,304,282,22
2021,W00008394,W00008394,340,300,40
2021,W00008395,W00008395,286,259,27
2021,W00008396,W00008396,283,267,16
2021,W00008397,W00008397,313,277,36
2021,W00008398,W00008398,292,266,26
2021,W00008399,W00008399,305,284,21
2021,W00008400,W00008400,270,262,8
2021,W00008401,W00008401,309,274,35
2021,W00008402,W00008402,306,273,33
2021,W00008403,W00008403,318,304,14
2021,W00008404,W00008404,244,211,33
2021,W00008405,W00008405,290,272,18
2021,W00008406,W00008406,258,244,14
2021,W00008407,W00008407,336,317,19
2021,W00008408,W00008408,221,206,15
2021,W00008409,W00008409,329,299,30
2021,W00008411,W00008411,258,230,28
2021,W00008412,W00008412,267,254,13
2021,W00008413,W00008413,190,176,14
2021,W00008414,W00008414,307,285,22
2021,W00008415,W00008415,242,218,24
2021,W00008416,W00008416,238,224,14
2021,W00008417,W00008417,236,216,20
2021,W00008418,W00008418,248,225,23
2021,W00008419,W00008419,208,197,11
2021,W00008420,W00008420,300,287,13
2021,W00008421,W00008421,217,201,16
2021,W00008422,W00008422,282,252,30
2021,W00008423,W00008423,227,214,13
2021,W00008424,W00008424,357,325,32
2021,W00008425,W00008425,290,266,24
2021,W00008426,W00008426,273,253,20
2021,W00008427,W00008427,251,236,15
2021,W00008428,W00008428,292,261,31
2021,W00008429,W00008429,267,249,18
2021,W00008430,W00008430,296,272,24
2021,W00008431,W00008431,296,282,14
2021,W00008432,W00008432,277,249,28
2021,W00008433,W00008433,501,446,55
2021,W00008434,W00008434,298,276,22
2021,W00008435,W00008435,247,231,16
2021,W00008436,W00008436,294,253,41
2021,W00008437,W00008437,307,281,26
2021,W00008438,W00008438,231,211,20
2021,W00008439,W00008439,460,424,36
2021,W00008440,W00008440,251,227,24
2021,W00008441,W00008441,257,234,23
2021,W00008442,W00008442,276,248,28
2021,W00008443,W00008443,361,328,33
2021,W00008444,W00008444,536,469,67
2021,W00008445,W00008445,208,193,15
2021,W00008446,W00008446,274,245,29
2021,W00008447,W00008447,295,270,25
2021,W00008448,W00008448,289,277,12
2021,W00008449,W00008449,248,217,31
2021,W00008450,W00008450,140,135,5
2021,W00008451,W00008451,305,262,43
2021,W00008452,W00008452,303,267,36
2021,W00008453,W00008453,296,264,32
2021,W00008454,W00008454,271,236,35
2021,W00008455,W00008455,273,238,35
2021,W00008456,W00008456,352,301,51
2021,W00008457,W00008457,276,245,31
2021,W00008458,W00008458,240,220,20
2021,W00008459,W00008459,298,261,37
2021,W00008460,W00008460,199,183,16
2021,W00008461,W00008461,269,232,37
2021,W00008462,W00008462,291,278,13
2021,W00008463,W00008463,360,338,22
2021,W00008464,W00008464,308,287,21
2021,W00008465,W00008465,255,235,20
2021,W00008466,W00008466,355,309,46
2021,W00008467,W00008467,343,330,13
2021,W00008468,W00008468,187,177,10
2021,W00008469,W00008469,290,267,23
2021,W00008470,W00008470,431,396,35
2021,W00008471,W00008471,310,282,28
2021,W00008472,W00008472,268,246,22
2021,W00008473,W00008473,253,237,16
2021,W00008474,W00008474,297,274,23
2021,W00008475,W00008475,264,244,20
2021,W00008476,W00008476,414,374,40
2021,W00008477,W00008477,271,245,26
2021,W00008478,W00008478,294,268,26
2021,W00008479,W00008479,263,248,15
2021,W00008480,W00008480,222,211,11
2021,W00008481,W00008481,312,293,19
2021,W00008482,W00008482,354,328,26
2021,W00008483,W00008483,248,239,9
2021,W00008484,W00008484,241,235,6
2021,W00008485,W00008485,283,261,22
2021,W00008486,W00008486,231,221,10
2021,W00008487,W00008487,254,236,18
2021,W00008488,W00008488,343,314,29
2021,W00008489,W00008489,273,251,22
2021,W00008490,W00008490,259,234,25
2021,W00008491,W00008491,309,285,24
2021,W00008492,W00008492,163,163,0
2021,W00008493,W00008493,372,331,41
2021,W00008494,W00008494,160,145,15
2021,W00008495,W00008495,313,270,43
2021,W00008496,W00008496,254,231,23
